"","GSM1550052","GSM1550053","GSM1550054","GSM1550055","GSM1550056","GSM1550057","GSM1550058","GSM1550059","GSM1550060","GSM1550061","GSM1571226","GSM1571227","GSM1571228","GSM1571229","GSM1571230","GSM1571231","GSM2419971","GSM2419972","GSM2419973"
"hsa-miR-2113",-0.577911570408398,-0.547460777489737,-0.558654942400919,-0.670707056619231,-1.02682662039254,-0.287181794895556,-0.864705758068544,-0.843172864807588,-0.676629133051559,-0.882412345326806,-0.681917466328833,-0.805763480954627,-0.815600947604718,-0.699925092399006,-0.373376024288445,-0.781182425331538,-0.858660135885124,-0.704446124316509,-0.522975492868335
"hsa-miR-2117",-0.790062800143737,-0.484518708588727,-0.862237778930629,-0.93724120649902,-0.916068986165833,-1.03275473049525,-1.02989659879004,-0.99142798941486,-0.819155339644931,-0.788110266511447,-0.894670327484117,-1.00483878046921,-1.01358979668404,-0.910689190199072,-0.620204221698758,-0.982972458174391,-1.01988478454177,-0.886525036408836,-0.739874531699171
"hsa-miR-215",-0.686587938238363,-0.514350248126283,-0.144575676927167,-0.507051334894806,-0.617050240778446,-0.154750855175985,-0.655108538007954,-0.533494771893909,-0.620031830367576,-0.327433602231725,-1.10047217329333,-1.17435997323604,-1.18022910653016,-1.11121570732255,-0.916393190918319,3.15574557152553,-0.577293634377604,-0.438163282478327,-0.228946912698635
"hsa-miR-216b",-0.43374849016576,-0.955894445059581,-0.690195418472729,-1.02655595240333,-0.804058061520589,-1.11483601594806,-0.425639738434559,-0.549050146035761,-0.269483714202175,-0.916914248427197,-0.63866485812778,-0.771436631833364,-0.781983098749143,-0.657970319516974,-0.307886393877964,-0.74508398443898,-0.832190496825364,-0.728711004697604,-0.526156973292429
"hsa-miR-217",-1.04341094999636,-0.993234521964947,-0.614193558906766,-0.749497128803925,-0.907700261246521,-0.838034782990812,-0.91934406790685,-0.972216551480828,-0.686126702459209,-1.01017179047755,-0.859192223731859,-0.967713291666375,-0.976333451062411,-0.87497155113295,-0.588830299745453,-0.946173943668497,-1.02405509467126,-0.884626378986648,-0.717902732333099
"hsa-miR-219-1-3p",-0.998711668175001,-0.731114932267092,-0.869882072415833,-0.893554324822976,-1.00367918029307,-0.73395740200107,-0.854213956438862,-0.928844436543043,-0.971308870244544,-1.00883610707174,-0.876975732708198,-0.972700629332627,-0.98030434981545,-0.890894453865493,-0.638493309733911,-0.953701075608195,-1.03803330298955,-0.909212905828439,-0.751643974887993
"hsa-miR-219-2-3p",-0.879542001357311,-1.01907493115476,-0.891648267298347,-0.631375859563181,-0.641803666947891,-0.802300313765622,-1.01921894461624,-0.917914510833634,-0.771570841018989,-0.788291351148922,-0.831919900874339,-0.937212123095597,-0.945575805429221,-0.847229743274896,-0.569602101000483,-0.916313638966578,-0.985953767648322,-0.84948034688976,-0.691321538286343
"hsa-miR-219-5p",-0.760653369639552,-0.782189402006954,-0.856831182623049,-1.25572284398569,-0.769699625653899,-0.997860243585056,-0.916287196556126,-1.0564657640307,-0.869491725149315,-0.913852404227219,-0.920173676357568,-1.03000373924527,-1.03872787610264,-0.936143336016955,-0.646550612384536,-1.0082045808865,-1.07260133423608,-0.931592587148314,-0.771808174207057
"hsa-miR-2276",3.24024001631352,2.98011614722568,2.66396600483688,3.50516087283618,2.76451477074229,2.84090925603412,2.98110821155945,2.56093341420595,3.28226541177998,4.80925947150898,3.88561065658013,4.22746405513692,4.20023582656471,4.30995314439364,-0.808367031929714,4.00659722982749,3.57125342135341,3.49550363235317,2.73358539631563
"hsa-miR-2278",0.0215992231101634,0.307478002757724,-0.0994580430979035,-0.762067839891286,-0.931205497471272,0.387733247879012,-0.34767260074673,-0.187804717207992,-0.371624822210643,-0.88777020291734,-0.251926501062505,-0.400367273505948,-0.412158376779141,-0.27351028744276,0.117888628844387,-0.370904630762121,-0.268025438282791,0.734917302358404,-1.17677495584734
"hsa-miR-28-3p",3.47821251056585,3.67459861103261,3.41220813336665,3.32441364468598,3.11929171045733,3.29968051200366,3.46343082468125,3.44414721025075,3.45522961076538,3.05286365396442,3.35761192728655,3.24062617770943,3.23133364283474,3.34060180677287,3.64906217687081,3.26384560246163,3.18733943931137,3.33668858776933,3.50606519584774
"hsa-miR-28-5p",5.06550607862973,5.18747830474448,4.83935398444253,4.94149677462087,4.24293485055072,5.26593578986581,5.11776855943904,4.78794179874461,4.46904866429488,2.94828086292212,2.41017637005691,5.60291774488819,5.45418912300102,5.84931601380464,2.60087270844569,5.77301505267515,4.41234475019314,4.70757241327919,4.9142578059379
"hsa-miR-2861",9.03223343334905,9.33923008283276,8.91312875946796,9.56070008613864,11.3909741738405,9.42962218009652,9.10076055160373,9.7826034011767,10.2563071762984,11.5826657682435,10.5517688265733,10.0926554872764,10.2544852698279,10.0160182061861,9.86419409803384,9.46909740771926,9.88016988460733,9.60031587707769,10.3542551261863
"hsa-miR-2909",-0.655469226715132,-0.654712461780187,-0.79828672828305,-0.796187334842207,-0.862546009576649,-0.803525229280622,-0.490247492599756,-0.754433371450954,-0.843475914644424,-1.18092118373709,-0.784063179737363,-0.900425410487275,-0.909668417359892,-0.800982638521459,-0.494166322070243,-0.877329742248512,-0.946035584999334,-0.796972668225786,-0.628388820148794
"hsa-miR-296-3p",-0.243134173411266,-0.586250203274266,-0.814246508109261,-0.722414791302054,-1.12717488439014,-0.482042502462665,-0.887231037271067,-0.761796214550551,0.164887450081464,-0.71410566075208,-0.520492436989496,-0.659226425216575,-0.670246489015492,-0.540664824375281,-0.174860121594169,-0.631690392735215,-0.713652142792354,-0.626425366810698,-0.420938872572626
"hsa-miR-296-5p",1.39135602921451,1.31571042770504,2.13516706225131,1.71968577424982,1.52584560342327,1.43331288813529,1.4167202099386,1.17583277057016,1.57447771324749,1.3787957553412,0.619281842004135,1.98619257324142,0.256807176506199,2.06200202231844,2.09517724030984,1.83904664561602,1.48125756269737,2.70203466210898,0.411004775157794
"hsa-miR-297",-1.13429072766912,-0.858831015246783,-1.03381448853683,-0.410176846522061,-0.846994846377696,-0.485313234780865,-0.755681700499699,-0.746575211242202,-0.776497781645375,0.149123563456795,-0.52387904135836,-0.660432233367037,-0.671279069871285,-0.54373433365671,-0.183679811654607,-0.633329047056054,-0.717022196824231,-0.697121864092951,-0.497577811508241
"hsa-miR-298",0.138740382760577,0.486963024858147,0.084582800139591,0.341381205239846,-0.0325296911602825,-0.0843382875031055,0.343951625996707,0.038491801406221,0.133140209047476,0.234271207565182,1.04468850756372,0.552385006930148,-0.0552724093880752,1.40698014296752,-1.69361070447282,-0.0552724093880752,0.0019834711214286,0.185224071986884,0.392878743738472
"hsa-miR-299-3p",0.181072299323599,0.160958255056885,0.351561952591559,-0.61178347077659,-1.00153718814748,0.134093362189443,-0.11874710741478,-0.672007415519524,-0.775847842324865,-0.830883731256027,-0.39438911111985,-0.539158757755333,-0.550658252309317,-0.41543910348981,-0.0337199715310367,-0.510424762985826,-0.564511842679253,-0.324297849730916,-0.135683678750656
"hsa-miR-299-5p",-0.489440248509467,-0.0087284873477306,1.22580240752526,-0.789272787592392,-0.851933843047178,-0.488116776450868,-0.802561945825161,-1.02867677130839,-0.667010461579255,-0.957927987741708,-0.695760070932512,-0.842833312622187,-0.854515788756882,-0.71714501375266,-0.329351913079402,-0.81364209847157,-0.798950789881123,-0.509413197621849,-0.335770323516443
"hsa-miR-300",-0.89295143244065,-1.03581349803478,-0.79674946398156,-0.713763180658826,-0.781422078759461,-0.875988086304696,-0.776916343859835,-0.809283578408416,-1.04406597313246,-0.765479978499765,-0.8308062027004,-0.929398096599186,-0.937229551419344,-0.845141794881093,-0.585181139924348,-0.90982949897225,-0.991009608077752,-0.860028457949567,-0.701546249333723
"hsa-miR-301b",-0.740110800510997,-0.742297891142302,-0.943360352175974,-0.986146147753971,-0.864952183876318,-0.628255506625387,-0.92750578833836,-0.773427794583778,-1.10201313929392,-0.68163689393044,-0.802349609040273,-0.911091035149456,-0.919728698267358,-0.818160977259333,-0.531438699854928,-0.88950795028556,-0.981122922699139,-0.848625996071991,-0.671035613862431
"hsa-miR-302e",-0.745058672231615,-0.530261224228548,-0.679146713823134,-0.839156853033546,-0.745058672231615,-1.01898450470592,-0.780768208748991,-0.750326935046959,-1.04348349596097,-0.664633187692246,-0.813427057633588,-0.921304760936607,-0.929873815917814,-0.829112837658562,-0.544667968035998,-0.899893108463211,-0.930552339978858,-0.803742554776506,-0.662069243180235
"hsa-miR-302f",-1.05378935529916,-0.978935261199924,-1.19619622649328,-0.786610660821173,-0.923409660991761,-0.786887747463504,-0.892813940304773,-0.969683399184309,-0.522866581945744,-1.07564283763024,-0.838217640316822,-0.952865814699896,-0.961972668847728,-0.854887869553964,-0.552591064779978,-0.930110353734025,-1.02948384456373,-0.929016248024766,-0.734726617136331
"hsa-miR-3065-3p",-0.0118862716758065,-0.489047468567247,-0.277473744634988,-0.865260887850259,-0.737686283588151,-0.111171524847767,-0.669343327421455,-1.0885846016377,-0.743248421922925,-1.05606315444185,-0.679507544758468,-0.818439220493458,-0.829474987214041,-0.699708676571208,-0.333382724303945,-0.790863950838075,-0.828145571905211,-0.620482769711259,-0.444750901527109
"hsa-miR-3065-5p",-0.255288213590836,-0.0556477121530821,0.555768264717734,-0.856907055838915,-0.647702504829315,-0.659393126197813,-0.756724771009489,-0.825171979057699,-0.492307658586563,-0.876014190547581,-0.646950114294413,-0.788039702106789,-0.799246878364927,-0.667465013763701,-0.295449220123149,-0.760036128343565,-0.731295974467139,-0.524567402140063,-0.364828645654906
"hsa-miR-3115",-0.798429417383408,-1.12885590351145,-1.08760305880429,-0.978346495700209,-0.931659438853711,-0.89041972935144,-0.60687643563636,-1.11571025038134,-1.10663455969943,-0.67451921723848,-0.863998188586604,-0.98038657765259,-0.98963166236003,-0.880921450877627,-0.574036161890129,-0.957285717490418,-1.05422371805957,-0.941805013826799,-0.748765976882504
"hsa-miR-3116",-0.990494597720606,-0.939462507963562,-1.00445199943972,-0.966206857472087,-0.851951688849633,-0.890583316870239,-0.842648148442025,-0.987115172344421,-0.947511347556016,-0.79118125775149,-0.876382826554151,-0.960527819415821,-0.967211712826118,-0.888617790850004,-0.666749779286026,-0.943826654213317,-1.04696207011725,-0.926821873613574,-0.768489575661597
"hsa-miR-3118",-1.0072622902387,-0.870288566948282,-0.98141094910056,-0.716260453929259,-0.630170768259902,-0.88707036649343,-1.12225925999499,-0.945624650463286,-0.740328297405876,-1.00670828386416,-0.906457880013073,-1.01565569830432,-1.02432961404516,-0.922335609186749,-0.63440994673846,-0.993982028356621,-1.04521385410342,-0.907950294302502,-0.755705095383656
"hsa-miR-3119",-1.01040272912811,-1.07674476352945,-0.753145101811037,-0.8466562822379,-0.74545612519154,-0.80573660330718,-0.904951441858768,-0.934904041383569,-0.907655215780173,-0.981727488125358,-0.882199866069144,-0.979913862241335,-0.987675582967637,-0.896407808974759,-0.638761937302585,-0.960519510454397,-1.0380549825574,-0.90792012915725,-0.752746331742658
"hsa-miR-3122",-0.975431366395043,-0.446309892985602,-0.802784703018503,-0.603384456866665,-1.13294008135464,-0.881603605958072,-1.12462556155934,-0.837264018119412,-0.888508933632163,-0.938413860335164,-0.89451537283535,-1.01621312647088,-1.0258799501987,-0.912210634549426,-0.591325960457093,-0.992058459400177,-1.03678294143676,-0.880834404695072,-0.719400042226538
"hsa-miR-3123",-0.656939675802321,-0.87217226969579,-0.862656341791959,-0.718480185293668,-1.01499473110196,-1.18178754969659,-0.886014496429072,-1.07399923452841,-0.70147942816446,-0.869925589631084,-0.906556023644076,-1.01897614255059,-1.02790601545674,-0.922902286139077,-0.626480272263837,-0.996662907810295,-1.04257812679909,-0.902294288040151,-0.749391072335069
"hsa-miR-3125",2.0112212997375,1.95678185007772,2.22356478725773,2.47927117478767,2.04829175547187,2.31145642396741,1.91425675252198,2.05078091642279,2.29784510872132,2.59949887457413,1.53494951219708,1.88770768986263,2.11733062182076,1.8217099268208,1.0968494334258,1.56366758336243,4.42668061062023,0.84747434190719,0.926042043345925
"hsa-miR-3126-3p",-0.841611652439948,-0.865714036941799,-0.900703101729638,-0.934141969406873,-0.97485703336462,-0.999451379640517,-0.867891466846956,-0.67198874231616,-0.854576276392253,-0.805628180727194,-0.825000814343454,-0.914242945765969,-0.921331720437521,-0.837976919688609,-0.602669106673585,-0.896530096442168,-0.999450300384588,-0.878510317906084,-0.71379591643161
"hsa-miR-3126-5p",-0.659691162718975,-0.711504080013778,-0.836680901153002,-0.854565365099481,-0.744612474860847,-0.810695224911587,-0.915472810635943,-1.08414607633879,-1.06471435839099,-0.442631817127902,-0.828635823399674,-0.946738112356513,-0.956119337359374,-0.845808292485517,-0.534403904406425,-0.923297075978927,-0.979456659643423,-0.828000199058159,-0.66463167765453
"hsa-miR-3128",-0.635347840407646,-0.725186372444171,-0.677460152285336,-0.111102126652479,0.554883012751269,-0.923699465960413,-0.784215303033332,-0.728542308503192,-1.04701057864503,-1.03896756668459,-0.817771021785259,-0.958971486031182,-0.970187469542591,-0.838302043060011,-0.465993897694134,-0.930945905425117,-0.849588332179188,-0.668716938713068,-0.519537134784017
"hsa-miR-3130-3p",-0.2438738901445,-1.06093812757554,-0.894204080362161,-0.733312058118039,-0.873671978195995,-0.164467331000705,-0.0798991947474278,-0.853301473630559,-0.807683956680049,-1.07064319799242,-0.579393410568061,-0.718709917279229,-0.729776252297916,-0.59965049809597,-0.232309848690244,-0.691058266065186,-0.772336632931013,-0.686711957273883,-0.481004488572377
"hsa-miR-3130-5p",-0.419322086477473,0.0726852733394316,-0.315908622877625,-0.64931501706421,-0.810467593399391,-0.948039373218326,-0.940874247692705,-0.477153439829006,-1.20016974339761,-0.858379197814123,-0.812124793185567,-0.947026172381605,-0.95774180035641,-0.831739906358591,-0.476040776302608,-0.920250839193301,-0.855147266885916,-0.708478675624762,-0.56572134571343
"hsa-miR-3131",2.59594276458411,2.80629523419049,2.23583840631005,3.10115668641232,2.94329343239896,2.5964522099762,2.45621373801379,2.71028395997042,2.54396908253086,2.30949744581795,2.14760104390698,2.85441604446283,2.89853328759467,2.79431420812271,2.50968418727013,2.12455286763176,2.66569411986202,2.82800336419076,2.3636970204204
"hsa-miR-3132",1.91861409119798,1.94105521587671,1.73277348566463,1.66837541230427,1.67544411427059,1.7974800402381,2.05191685847379,2.30273657134718,1.73309905232312,2.20193305042304,2.13821030620065,1.61732070139438,1.9139099244274,1.86611863643488,1.55797474635677,2.03318253059002,2.52788387932538,1.50859315124753,1.59539522048254
"hsa-miR-3133",-0.718999458809332,-0.771189901120007,-0.941322518022579,-1.17939407172566,-0.779955782553832,-0.815384500310666,-0.644869870600878,-0.593910009998504,-0.917625623009113,-0.954644828067356,-0.770316050008442,-0.882935463745425,-0.891881167247777,-0.786691290640492,-0.489743789196147,-0.860582672808445,-0.958789197965278,-0.841786241385433,-0.652458335654974
"hsa-miR-3134",-0.844058332199198,-0.953465986865452,-1.02186360155608,-1.15077545950692,-0.961733198025832,-1.00766618025985,-1.0823715584886,-0.697268347318714,-0.37038786671674,-0.768528325978627,-0.778478546167643,-0.899500856695337,-0.909114027917119,-0.796075596187509,-0.476971886287634,-0.875480252110647,-0.971222624978198,-0.896619140659332,-0.698245019959374
"hsa-miR-3137",2.77948830989094,2.83857839207464,3.15221575704244,3.43649828687863,3.3532236534919,3.55677667105038,3.01170059170435,3.22290089296156,3.03747580675388,2.89573304914446,3.21343993175293,3.31397892701914,3.31397892701914,3.10395306469085,3.04603680440915,2.86266824112281,3.29356590745967,2.8746643395444,3.26286605834231
"hsa-miR-3138",3.58862683148915,4.17740168337487,3.76449326021439,4.5692253371067,3.52245872691756,3.84881666411071,3.6001750418,3.86097487902975,3.19925717398676,3.63845938571443,3.7031343394493,4.09013438963367,3.8657721565776,3.60718454476673,3.333525652272,3.79007091044759,3.41338224708534,4.1345570538515,3.8238609777681
"hsa-miR-3139",-0.750500275074988,-0.934955414418394,-0.876109919126571,-1.25990092958916,-1.04483217520348,-0.896989761944051,-0.714269074897483,-1.0323208116128,-0.891491106449887,-0.632474307023352,-0.822717119387791,-0.935615990014002,-0.94458389162936,-0.839132993989202,-0.541448638904227,-0.913207732251068,-1.01378975523305,-0.913691396556564,-0.72029705073633
"hsa-miR-3141",6.14518515670755,5.76693171196979,5.42523903945407,7.65591601646869,6.97515200163385,6.70939717757288,6.71135834934639,7.17247792444269,7.85724861106019,8.82617361364233,7.66844752370493,7.64181120412367,7.64181120412367,7.35394107257904,7.15282047681294,6.98726401115626,7.15202375766914,7.11550808652532,7.08300333379408
"hsa-miR-3142",-0.772895913939625,-0.973446220065972,-0.906050283132128,-0.789418394740999,-0.582596171341492,-0.868331936513724,-1.02255834836722,-0.851838548789995,-0.795849947343567,-0.809607960203759,-0.840096664991151,-0.940871154283793,-0.948875979312614,-0.854749613865427,-0.589034034181558,-0.920869353384703,-0.982365978295619,-0.852499033962253,-0.703577249957027
"hsa-miR-3143",-0.875208455339306,-1.11573709042321,-0.982088671339591,-0.810386109719824,-0.941758114457405,-0.809388770233117,-0.598571729793486,-0.601394537404386,-0.803321577324988,-0.659773604860991,-0.698952504939777,-0.793070976880185,-0.800547094151046,-0.712637646557939,-0.464472217924689,-0.774390267606513,-0.896060498709433,-0.821592254412109,-0.643828845761598
"hsa-miR-3144-3p",-1.13119006442788,-0.92024410033671,-0.772805572268985,-0.988913639021014,-0.912772246277541,-0.920530123434749,-0.619267468700036,-0.712401029731023,-0.797419855259235,-0.94532667537162,-0.791167760617643,-0.892372327565689,-0.900411314974339,-0.805883244226065,-0.539033663920444,-0.87228516451101,-0.980685564149146,-0.88107949182416,-0.694617499482349
"hsa-miR-3144-5p",-1.131374249048,-0.662140627679588,-1.07742081209365,-0.988174119977473,-1.01740481227701,-0.830958686645708,-0.887759852359587,-0.649585032222361,-0.867837129121631,-0.752332645875342,-0.792228491072531,-0.897208945958661,-0.905547863662021,-0.80749300145648,-0.530687406892371,-0.876372341658633,-0.983755521220474,-0.895842208892104,-0.705855157840458
"hsa-miR-3146",-0.57827196139433,-0.63730806194531,-0.952447641636935,-1.02338349000072,-1.0676167968553,-0.826921358596757,-0.919965507745286,-0.769096559919401,-0.840044818626471,-0.663326327754119,-0.784536307125663,-0.897261859641879,-0.90621599407117,-0.800926980692343,-0.503699619459585,-0.874888002195461,-0.968017124184865,-0.837583538559093,-0.65405785895827
"hsa-miR-3147",1.88954477882162,1.84149414308106,1.82527984584455,2.40867193171532,2.75373389239109,2.27676540131631,2.0406393603888,3.35969480165755,3.36191945719722,1.85154834503989,2.41153163831933,3.02454985025592,2.71197043246927,2.33665674795622,1.73058677593824,2.35373794378609,3.21977519626909,1.91200011742378,2.03476988608864
"hsa-miR-3148",-0.0418553727639197,-0.73015450429909,-0.710256751964361,-0.642506659905306,-0.688033070028412,0.500671038641525,-0.530345409070739,-0.273540765867746,-0.777494752348627,-0.801908655092469,-0.547934307931338,-0.693387332402542,-0.704941109742199,-0.569083665731566,-0.185562647809027,-0.664517700255909,0.418873668613753,-0.982805938992161,-0.882488306751301
"hsa-miR-3149",-0.205907196913948,-0.00392880561474187,0.22296868045566,0.580252030920698,-0.302570545321422,0.680864629137105,0.628847355791922,1.45139437532963,0.068504091345051,0.0864951383635975,0.636179833846226,0.492475825906604,0.481060978284241,0.615284788918208,0.994194114488561,0.520998311859001,-0.19517279798468,0.364409692352131,1.17980127847101
"hsa-miR-3151",-0.736303321911169,-0.603966657054042,-0.872188746215045,-0.520381536642823,-0.61429063580304,-0.45534479672416,-0.865845354979489,-0.768899787224108,-0.863916284280396,-0.908253748441981,-0.73859349708774,-0.849990766873424,-0.858839391754402,-0.754791033888582,-0.461066001650047,-0.827880548041305,-0.879340134876823,-0.73900064570596,-0.58463379621247
"hsa-miR-3153",-1.08561387490859,-0.829381127787651,-1.27936024412572,-1.01195406531249,-0.836290354389848,-0.956068688359571,-0.928929974820522,-0.833331058407635,-0.714697079664609,-0.55792655216656,-0.794174700702734,-0.907023146003602,-0.915987042181579,-0.810583243292648,-0.513031846406206,-0.884624896699405,-0.98707427597312,-0.913089566225177,-0.719118668395471
"hsa-miR-3154",0.525074480066641,0.987125026883125,0.335663405240178,1.42795143013746,1.83847983885739,0.791295814394467,0.699692934240446,1.00219156608132,0.977547415000709,0.588439163014443,1.18359160169529,0.983171539970322,2.26416522963028,1.08748166339895,-2.27877208681441,0.899104794211616,2.27961513499148,0.0698404608647196,0.258251607267521
"hsa-miR-3159",-0.646780512598627,-0.79763367375046,-0.992314742620039,-0.900759883239808,-0.698128766689353,-1.07053323179997,-0.925632863273481,-0.826240130618665,-0.920838736580111,-0.987825699090824,-0.90814966214563,-1.00969550688867,-1.01776160303342,-0.922914768690542,-0.655165329424907,-0.989540606745423,-1.01736238504856,-0.901366467204555,-0.767109219172274
"hsa-miR-3161",0.481954241819491,0.429754279963387,2.33674693059697,1.07883757128708,0.744804797163703,0.632510683271165,0.392794933565573,1.00779924282936,0.235477378129061,0.461293149628746,1.00910412089459,0.888583038756152,1.03308805255353,1.05188623354696,-2.24684538089296,0.931669549207328,2.09752799583913,-0.104857937855736,0.08341066352812
"hsa-miR-3163",-0.798034902880154,-0.758652456899028,-0.962704244821302,-0.246116144779471,-0.323794513727793,-0.970527646868964,-0.477644747401328,-0.79121421808717,-0.812399245264221,-1.11484001848966,-0.908422551007836,-1.01034919397456,-0.269308647696323,-0.923243026892173,-0.654489523785995,-0.990118712696578,-0.930226747033086,-0.741441043890854,-0.568779926004907
"hsa-miR-3164",-1.02705738325412,-0.940449023092428,-0.954244325582904,-0.798230187512162,-0.930626321113707,-0.408089552247576,-0.427140168341886,-0.870373300401904,-0.899802094818826,-1.21501053823311,-0.752600802571037,-0.879498769274918,-0.889578661786483,-0.771052192713654,-0.436455937053066,-0.854311959772569,-0.945481443763895,-0.858013103707233,-0.656978191748523
"hsa-miR-3165",-0.852702307224227,-0.814590320109397,-0.966454869920064,-0.446191443439963,-0.888292585135043,-0.74291695569489,-0.925662334283569,-0.871800667904067,-0.895391735561174,-0.786384400846448,-0.815896024799658,-0.924205381177266,-0.932808723678652,-0.831644568630013,-0.54606154442347,-0.902708053857825,-0.971981728228225,-0.832313725833295,-0.671331069202306
"hsa-miR-3166",-0.393822389204079,-0.568203395725647,-0.454981390644404,-0.91641142419905,-0.902379427491148,-0.729236610409584,-0.725256364164158,-0.832664371538583,-0.694338467005316,-0.924963297081111,-0.743655001915259,-0.860931253181989,-0.870246863491858,-0.760707362349335,-0.451481016403807,-0.837654169423054,-0.881288190222861,-0.733857457132691,-0.577380542065334
"hsa-miR-3167",-0.956373003689178,-0.766184626648378,-0.995317976931841,-0.894452483264606,-1.0349072773686,-0.986413289104353,-1.08272613246348,-0.718366849530963,-0.757693950099166,-0.979853248942366,-0.884504053442411,-0.986748282055059,-0.994869852960513,-0.899370707345268,-0.62977981518757,-0.966454766125126,-1.05727232164578,-0.926308127167252,-0.756540108732955
"hsa-miR-3168",-0.907299990904775,-0.756473588817093,-1.09783659943582,-0.650000677308438,-0.82114764201739,-0.949811800243076,-0.864356036933794,-1.14996589071819,-0.661918141738445,-0.810522688809864,-0.858972446797816,-0.97248745766572,-0.981504301179593,-0.875477910257721,-0.576168956897557,-0.949956907896875,-1.02369548534506,-0.878693989817779,-0.709687242333366
"hsa-miR-3169",-0.817180902765822,-0.631141175604461,-0.729441028799911,-0.345198819714033,-0.274606795750607,-0.896176445347078,-0.661763400862639,-0.652355421450441,-0.710816601971253,-1.04221968920082,-0.74454495591062,-0.866531304538834,-0.876221052247085,-0.762282180304962,-0.440636557818728,-0.84231935690412,-0.84882044292983,-0.70691758772828,-0.560061524099546
"hsa-miR-3170",-0.369643873129942,-0.293433101256251,-0.541684642137,0.560941986597853,-0.508506171563303,-0.330303716868021,-0.562437651416073,-0.659830571335017,-0.916468506239081,-0.23541778104566,4.1275601394523,-1.38316955881,-1.38905621386965,-1.3198367814135,-1.12443264004364,-1.36846046747562,-0.609624674778651,-0.325035222375738,-0.116886140380185
"hsa-miR-3171",-1.10598273210738,-1.12475759877974,-0.984553030471304,-0.924211851241039,-0.709906237200669,-0.925169259849572,-0.778161547523089,-0.986698539741029,-0.989869511931012,-0.486879104901728,-0.821554803728367,-0.937818715081174,-0.947053912144222,-0.83845996654223,-0.531902892244252,-0.914742561354657,-1.01303059286234,-0.912101098360118,-0.7170199837876
"hsa-miR-3174",-0.13949545030812,-0.126001150028945,-0.583331780312069,-0.338436316175959,-0.859140208459007,-0.300341907241685,-0.576953609164086,-0.861012771334299,-0.238274000838107,-0.971122838466165,-0.544484395655486,-0.679709126126247,-0.690450438878968,-0.564146525188803,-0.207594803648529,-0.652869613919396,-0.703826930567814,-0.513693812138825,-0.336451570559511
"hsa-miR-3175",-0.359628949539811,0.405922461242581,0.177943884495273,1.45129056816072,2.92902227676446,-0.488563078190926,0.0488826136080828,2.43315052507175,0.877824577227017,-0.620105003014325,0.544637064555097,0.393708313203063,0.381719582177268,0.522691517693555,0.92065057397821,0.423664771982278,0.357054189068117,0.7127904267343,0.914558883009461
"hsa-miR-3176",-0.638012297903999,-0.5420926817281,-0.702510471410165,-1.34935253328656,-1.11203325348644,-0.830380573224928,-0.710571565488617,-0.63401037060923,-1.0115006687791,-0.459721480629621,-0.714095838545362,-0.845423931954013,-0.855855722940838,-0.733191383975366,-0.386914060083187,-0.819357827374819,-0.907373778200203,-0.80922150990095,-0.606894603096156
"hsa-miR-3178",0.265948076654612,0.533990041935597,-0.0622077421278417,2.35920968639856,3.3339520838298,0.369963035149822,0.150116452908504,0.782350333610161,0.861041535552403,3.98261616409646,1.29145714769359,1.14013990012626,1.12812030966124,1.26945511217882,1.66843852986464,1.17017346794372,1.10158604892477,1.28957900121606,1.49821004574932
"hsa-miR-3179",-1.00424760232902,-1.07334285256717,-0.935794009003779,-0.679128240231512,-0.994702102527697,-0.843926716467257,-0.756459266747145,-0.687312495591954,-0.864827618204419,-0.813590503503643,-0.786017357446917,-0.882634530138658,-0.890309126830792,-0.800065818538275,-0.5453119792541,-0.863457876749711,-0.974577156160857,-0.873458848612324,-0.6904360055684
"hsa-miR-3180-3p",0.0378288353088869,0.546894362203372,0.157701575853845,0.0378288353088869,2.16672204616722,0.390739304644626,-0.466661904809425,-0.279373956992891,1.06855551139922,-0.376155675539701,-0.275642455539997,-0.404397352504896,1.65834158430775,-0.29436384957317,0.0451286383005732,-0.378841978005343,0.808574640609867,1.6646626508696,-1.51429769919706
"hsa-miR-3180-5p",0.451386999906642,-0.0706618257514773,-0.0417904996183384,-0.587989365385203,-0.295306010527254,0.1174610254704,-0.165819742534855,-0.279009612317389,-0.410324724442183,-0.327756376716061,-1.2965259455454,0.452675355192666,-1.37687138288589,1.95517190642692,-1.11108869584331,0.549984464988658,-0.332615132090233,-0.134730689223138,0.0733022612385253
"hsa-miR-3181",-0.435290077898906,-0.219251596147909,-0.455217289738802,-0.58859993991482,-0.187166579757823,-0.220734251583639,-0.254042506384333,-0.215258693590262,-0.215258693590262,-0.164967488709425,-0.604985721688703,-0.755006521954541,-0.766923131656471,-0.626799249415842,-0.231234219147952,-0.725230274030074,1.12799424377429,-0.128259579675222,-1.98197605509281
"hsa-miR-3182",-1.16172456424123,-1.07011659641728,-0.997209671940191,-0.954431131811727,-0.997209671940191,-0.700994039095689,-0.890429972834056,-0.798864922546623,-0.838328757760268,-0.893820708685327,-0.826266247565405,-0.911539852576821,-0.918313395092238,-0.838665315854692,-0.613821453619452,-0.894614679535925,-1.01932599789702,-0.931977115402801,-0.757870645165515
