"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-219-2-3p",0.00403171110774136,-0.838807876482655,0.0585198274399368,0.953965616267414,0.984791035840681,-5.9514564224157
"hsa-miR-4296",0.0038677598318495,-0.858371961842848,0.0532359285325883,0.958117830358549,0.987132331557558,-5.95174708525248
"hsa-miR-597",0.00382152315655471,-0.912036525618098,0.059263311827413,0.953381474264321,0.984791035840681,-5.95141331901328
"hsa-miR-933",0.00353880470112522,0.872725624310585,0.00574106373187968,0.995481123982296,0.998329085896819,-5.95312599888181
"hsa-miR-372",0.00227332099577637,-0.792167745753915,0.0303901398999339,0.976083215265743,0.99239523946542,-5.95268755409873
"hsa-miR-1296",0.00227141185934168,0.0699401464670543,0.0042123450236418,0.99668439218035,0.998329085896819,-5.95313348993103
"hsa-miR-516a-5p",0.00212911350805045,0.886831856535231,0.00519302823647421,0.995912486507138,0.998329085896819,-5.95312894896678
"hsa-miR-3165",0.00189770753056595,-0.822070444207871,0.0262814222934285,0.979315895287951,0.99239523946542,-5.95280218323771
"hsa-miR-761",0.00167417982948959,-0.898518632739716,0.0278577018476712,0.978075654515346,0.99239523946542,-5.95276017157433
"hsa-miR-600",0.00159916471759225,-0.818914502307863,0.0220584163554825,0.982638878729548,0.994102998981393,-5.95290268089565
"hsa-miR-647",0.001109548019261,-0.735328825318185,0.0108024844177273,0.991497330149824,0.998074426867235,-5.95308477555088
"hsa-miR-501-5p",0.00029148145546376,1.50510599910868,0.000580597076967051,0.999543000849641,0.999543000849641,-5.95314205955022
"hsa-miR-208b",-0.001487944930184,-0.795316916066039,-0.0153268513775221,0.987936437129093,0.997799363290116,-5.95302657519557
"hsa-miR-429",-0.00244386396384422,-0.868172786888753,-0.0333290845491058,0.973771153522295,0.99239523946542,-5.95259536487594
"hsa-miR-1248",-0.00249143064157387,-0.768231271923075,-0.0295233351343745,0.976765171323333,0.99239523946542,-5.95271312035137
"hsa-miR-518a-3p",-0.0028185203531087,-0.867393668314851,-0.0331137422473225,0.973940555019822,0.99239523946542,-5.95260240845739
